Source_Name,Distance_Mpc,Redshift_Velocity,Distance_Method,RA,Dec,Gal_Lon,Gal_Lat,Frame_Dragging_Effect
1768019,465.372,18718.0,DMfp,190.5978,26.2264,236.4714,87.7870,nan
1768040,225.84,22010.0,DMfp,201.5673,26.2270,28.2949,82.1688,nan
1768047,399.761,24543.0,DMfp,235.2491,26.2269,41.5077,52.2948,nan
1768084,236.483,19507.0,DMfp,248.2529,26.2281,45.2346,40.9150,nan
1768261,332.506,26672.0,DMfp,231.1210,26.2330,40.3412,55.9340,nan
1768412,105.342,5071.0,DMtf,270.6906,26.2369,52.2421,21.7070,nan
1768484,424.424,21383.0,DMfp,196.9216,26.2378,20.0655,86.2630,nan
1768877,262.906,23172.0,DMfp,205.0507,26.2479,31.0744,79.0763,nan
1768882,104.376,6663.0,DMtf,23.3151,26.2487,134.4911,-35.6825,nan
1768887,275.296,14367.0,DMfp,203.0489,26.2484,29.7191,80.8563,nan
1768934,314.63,24513.0,DMfp,148.8069,26.2491,203.8491,50.8365,nan
1769201,256.921,19587.0,DMfp,248.8835,26.2568,45.4552,40.3740,nan
1769242,297.715,25103.0,DMfp,148.8838,26.2575,203.8579,50.9059,nan
1769288,326.437,24315.0,DMfp,137.6052,26.2590,200.6301,41.0435,nan
1769307,354.65,22373.0,DMfp,205.4266,26.2589,31.3537,78.7433,nan
1769320,624.885,29743.0,DMfp,127.5733,26.2599,197.6360,32.3737,nan
1769476,314.63,22593.0,DMfp,205.9260,26.2631,31.6568,78.2996,nan
1769564,240.88,18426.0,DMfp,197.6029,26.2651,22.4909,85.6754,nan
1769588,321.959,28611.0,DMfp,181.8720,26.2665,215.4598,80.1493,nan
1769689,422.474,25343.0,DMfp,262.3080,26.2688,49.5343,28.8146,nan
1769859,265.338,19040.0,DMfp,207.8190,26.2724,32.6647,76.6162,nan
1769942,385.301,23980.0,DMfp,122.0924,26.2757,195.9033,27.6933,nan
1770006,507.925,25864.0,DMfp,136.6002,26.2765,200.3149,40.1745,nan
1770076,335.583,22176.0,DMfp,205.7118,26.2779,31.6112,78.4921,nan
1770127,388.866,22066.0,DMfp,199.3326,26.2786,26.0375,84.1559,nan
1770159,115.292,11470.0,DMfp,201.7611,26.2803,28.8605,82.0045,nan
1770260,311.745,20873.0,DMfp,123.5722,26.2837,196.3643,28.9567,nan
1770275,141.189,14318.0,DMfp,179.7682,26.2835,214.0937,78.2801,nan
1770369,249.919,17898.0,DMfp,249.2958,26.2860,45.6126,40.0231,nan
1770557,186.123,16490.0,DMfp,252.2710,26.2916,46.4942,37.4458,nan
1770570,340.251,28572.0,DMfp,218.5614,26.2921,36.7359,67.0653,nan
1770576,403.46,28695.0,DMfp,172.8948,26.2911,211.0688,72.1646,nan
1770636,193.999,11705.0,DMfp,215.7742,26.2933,35.8326,69.5418,nan
1770779,534.318,28118.0,DMfp,118.5684,26.2975,194.7400,24.7111,nan
1770846,319.007,23457.0,DMfp,239.1051,26.2997,42.7121,48.9215,nan
1770911,448.539,29898.0,DMfp,252.9279,26.3011,46.7005,36.8802,nan
1770947,220.699,20557.0,DMfp,155.8002,26.3017,205.7432,57.0073,nan
1770948,482.836,21766.0,DMfp,198.3669,26.3010,24.6320,85.0119,nan
1771138,383.531,20810.0,DMfp,199.7655,26.3057,26.8994,83.7775,nan
1771159,271.519,18363.0,DMfp,197.0517,26.3070,21.5100,86.1666,nan
1771371,177.746,11754.0,DMfp,167.9126,26.3112,209.3185,67.7385,nan
1771414,301.856,22672.0,DMfp,211.7910,26.3136,34.4860,73.0866,nan
1771416,426.383,28992.0,DMfp,239.9903,26.3141,42.9835,48.1484,nan
1771452,343.4,24365.0,DMfp,155.1562,26.3140,205.5384,56.4410,nan
1771454,274.031,21695.0,DMfp,214.3305,26.3150,35.4051,70.8280,nan
1771556,442.385,28331.0,DMfp,234.3818,26.3169,41.4080,53.0753,nan
1771649,179.391,13647.0,DMfp,248.8412,26.3193,45.5224,40.4262,nan
1771774,260.495,24309.0,DMfp,119.8807,26.3224,195.1421,25.8302,nan
1771948,399.761,22586.0,DMfp,205.4437,26.3264,31.7065,78.7364,nan
1772265,685.173,24138.0,DMfp,193.6665,26.3341,345.3413,88.9275,nan
1772373,280.414,22072.0,DMfp,122.8026,26.3374,196.0627,28.3173,nan
1772463,396.096,28895.0,DMfp,218.6767,26.3407,36.8955,66.9696,nan
1772822,199.434,14766.0,DMfp,171.6397,26.3487,210.4430,71.0558,nan
1773147,234.315,13485.0,DMfp,230.4711,26.3577,40.3776,56.5295,nan
1773344,376.53,22359.0,DMfp,200.5978,26.3620,28.3572,83.0483,nan
1773467,349.784,21725.0,DMfp,213.7448,26.3667,35.3613,71.3554,nan
1773529,329.458,24933.0,DMfp,149.9157,26.3672,203.9759,51.8344,nan
1773718,440.352,24481.0,DMfp,118.8094,26.3723,194.7412,24.9396,nan
1773812,332.506,23024.0,DMfp,140.8509,26.3749,201.4119,43.8974,nan
1773945,125.256,11174.0,DMfp,215.9328,26.3783,36.1253,69.4118,nan
1773977,405.322,25352.0,DMfp,134.5780,26.3787,199.5959,38.4465,nan
1773994,341.822,22505.0,DMfp,211.6174,26.3790,34.6458,73.2489,nan
1774212,290.938,21876.0,DMfp,229.8198,26.3853,40.2440,57.1091,nan
1774272,580.497,24771.0,DMfp,230.6045,26.3868,40.4669,56.4168,nan
1774342,307.468,22261.0,DMfp,205.4979,26.3885,32.0506,78.6956,nan
1774458,440.352,25276.0,DMfp,114.9582,26.3924,193.4413,21.7026,nan
1774481,401.606,21525.0,DMfp,229.6602,26.3925,40.2123,57.2512,nan
1774497,180.219,14734.0,DMfp,171.4167,26.3927,210.2334,70.8628,nan
1774586,321.959,21591.0,DMfp,229.8413,26.3955,40.2687,57.0918,nan
1774640,426.383,17442.0,DMfp,172.5727,26.3966,210.6151,71.8912,nan
1774649,381.768,29143.0,DMfp,121.8432,26.3978,195.6929,27.5199,nan
1774676,233.238,15825.0,DMfp,182.2200,26.3975,214.9170,80.4751,nan
1774803,349.784,26959.0,DMfp,146.7570,26.4001,203.0421,49.0676,nan
1774900,204.08,13267.0,DMfp,141.8466,26.4023,201.6575,44.7724,nan
1774916,70.437,6529.0,DMfp,162.3411,26.4028,207.4168,62.8089,nan
1775232,264.119,22109.0,DMfp,201.0756,26.4106,29.2062,82.6308,nan
1775234,155.525,9466.0,DMfp,227.1624,26.4109,39.5442,59.4609,nan
1775384,338.688,23055.0,DMfp,175.7502,26.4150,211.7092,74.7198,nan
1775598,256.921,18636.0,DMfp,170.8890,26.4184,209.9819,70.3968,nan
1775683,261.698,21710.0,DMfp,213.2200,26.4228,35.3579,71.8286,nan
1775717,199.802,12057.0,DMtf,335.8400,26.4245,86.1835,-25.6854,nan
1775757,300.469,16541.0,DMfp,255.5551,26.4254,47.6321,34.6474,nan
1775950,210.766,19309.0,DMfp,207.8996,26.4301,33.3760,76.5628,nan
1776013,314.63,21180.0,DMfp,248.7442,26.4321,45.6381,40.5380,nan
1776119,126.067,7277.0,DMtf,310.3582,26.4348,69.2917,-9.4956,nan
1776144,115.292,7306.0,DMfp,174.7941,26.4349,211.2762,73.8714,nan
1776149,101.531,6710.0,DMtf,161.0078,26.4351,206.9655,61.6330,nan
1776182,346.577,26870.0,DMfp,191.5833,26.4359,243.9328,88.6669,nan
1776183,189.06,10892.0,DMtf,35.6088,26.4362,147.0684,-32.1354,nan
1776198,140.799,10232.0,DMtf,242.7328,26.4369,43.9326,45.7751,nan
1776246,283.009,26274.0,DMfp,239.7195,26.4386,43.0905,48.4116,nan
1776381,454.779,25817.0,DMfp,125.4217,26.4414,196.7692,30.5837,nan
1776412,321.959,23018.0,DMfp,242.4592,26.4422,43.8629,46.0153,nan
1776658,68.014,4365.0,DMtf,246.8787,26.4478,45.1227,42.1632,nan
1776876,193.999,20436.0,DMfp,231.3667,26.4541,40.7981,55.7562,nan
1776926,240.88,18159.0,DMfp,207.3432,26.4553,33.2464,77.0608,nan
1776953,596.76,24200.0,DMfp,123.2694,26.4566,196.0810,28.7518,nan
1777077,446.478,27108.0,DMfp,129.1432,26.4607,197.8839,33.7794,nan
1777128,244.231,13622.0,DMfp,120.9702,26.4614,195.3464,26.7987,nan
1777172,283.009,19421.0,DMfp,211.1336,26.4618,34.7591,73.6889,nan
1777308,290.938,23020.0,DMfp,204.7264,26.4650,32.0444,79.3906,nan
1777343,151.985,10408.0,DMfp,211.7010,26.4670,34.9784,73.1847,nan
1777914,317.541,27211.0,DMfp,130.1029,26.4826,198.1467,34.6108,nan
1777920,281.709,21506.0,DMfp,198.3315,26.4818,26.6314,85.0738,nan
1777936,128.174,7032.0,DMfp,188.9223,26.4825,222.4538,86.4272,nan
1777951,356.287,20640.0,DMfp,156.3340,26.4827,205.5633,57.5094,nan
1778059,266.563,21866.0,DMfp,240.9486,26.4864,43.5029,47.3456,nan
1778073,173.7,14564.0,DMfp,241.0462,26.4866,43.5306,47.2603,nan
1778106,285.627,21796.0,DMfp,148.3257,26.4869,203.3468,50.4611,nan
1778128,448.539,26782.0,DMfp,178.8711,26.4879,212.6868,77.5051,nan
1778193,390.661,26250.0,DMfp,131.1615,26.4896,198.4542,35.5242,nan
1778202,283.009,23512.0,DMfp,173.3739,26.4893,210.5877,72.6144,nan
1778352,452.689,24116.0,DMfp,123.3036,26.4929,196.0524,28.7921,nan
1778367,280.414,23168.0,DMfp,205.8714,26.4936,32.7614,78.3748,nan
1778403,90.908,7882.0,DMtf,358.2484,26.4945,107.0202,-34.5650,nan
1778478,207.874,19499.0,DMfp,206.6678,26.4957,33.1338,77.6662,nan
1778538,454.779,26242.0,DMfp,143.5245,26.4980,201.9965,46.2588,nan
1778547,361.243,26926.0,DMfp,239.9237,26.4995,43.2369,48.2454,nan
1778673,378.268,26316.0,DMfp,129.5108,26.5022,197.9465,34.1068,nan
1778738,180.219,13907.0,DMfp,143.8011,26.5032,202.0664,46.5017,nan
1778906,106.316,5965.0,DMtf,43.4699,26.5075,154.2672,-28.8118,nan
1778936,657.355,27339.0,DMfp,240.4308,26.5084,43.3909,47.8033,nan
1778980,559.5,26227.0,DMfp,250.5906,26.5100,46.2702,38.9565,nan
1779202,245.358,19407.0,DMfp,242.2829,26.5169,43.9187,46.1857,nan
1779207,202.582,12930.0,DMtf,142.0106,26.5159,201.5474,44.9407,nan
1779294,221.718,19178.0,DMfp,206.4412,26.5191,33.1438,77.8702,nan
1779349,316.082,26362.0,DMfp,239.5497,26.5223,43.1668,48.5776,nan
1779550,213.698,14705.0,DMfp,159.3009,26.5269,206.3000,60.1371,nan
1779564,186.123,10347.0,DMfp,140.5883,26.5271,201.1320,43.7032,nan
1779768,248.771,11597.0,DMfp,215.5692,26.5331,36.4508,69.7538,nan
1780012,353.021,25924.0,DMfp,125.7631,26.5413,196.7635,30.9052,nan
1780018,196.698,14963.0,DMfp,120.9715,26.5417,195.2616,26.8254,nan
1780072,444.427,29460.0,DMfp,232.1722,26.5425,41.1731,55.0619,nan
1780152,458.987,26342.0,DMfp,118.3481,26.5456,194.4104,24.6074,nan
1780229,334.041,28949.0,DMfp,162.4341,26.5469,207.1306,62.9122,nan
1780236,269.03,16813.0,DMfp,231.7902,26.5468,41.0761,55.3991,nan
1780283,487.304,28059.0,DMfp,239.9170,26.5489,43.3077,48.2614,nan
1780350,183.569,17227.0,DMfp,127.3742,26.5500,197.2464,32.2865,nan
1780401,422.474,22210.0,DMfp,231.9765,26.5506,41.1336,55.2356,nan
1780491,159.882,11691.0,DMfp,156.1404,26.5538,205.3797,57.3502,nan
1780621,594.019,29785.0,DMfp,127.8513,26.5572,197.3829,32.6975,nan
1780628,476.212,22309.0,DMfp,200.3355,26.5574,29.7370,83.3062,nan
1780947,107.103,7094.0,DMfp,188.8997,26.5667,221.0660,86.4228,nan
1780986,171.633,14926.0,DMtf,140.1351,26.5681,200.9493,43.3180,nan
1781021,138.229,7847.0,DMtf,7.5107,26.5697,117.0125,-36.0560,nan
1781149,304.649,24631.0,DMfp,154.2697,26.5725,204.8359,55.7040,nan
1781344,111.327,6837.0,DMtf,163.9709,26.5791,207.4899,64.2778,nan
1781385,189.583,16471.0,DMfp,161.7774,26.5796,206.8774,62.3355,nan
1781395,341.822,19407.0,DMfp,242.8891,26.5804,44.1768,45.6698,nan
1781443,162.106,10875.0,DMfp,213.0546,26.5811,35.8098,71.9939,nan
1781492,283.009,18362.0,DMfp,118.9371,26.5831,194.5632,25.1171,nan
1781496,219.685,17416.0,DMfp,127.4158,26.5827,197.2220,32.3316,nan
1781506,209.797,16909.0,DMfp,159.0524,26.5834,206.1199,59.9261,nan
1781534,316.082,24387.0,DMfp,154.2816,26.5838,204.8194,55.7164,nan
1781558,217.671,21486.0,DMfp,146.0999,26.5852,202.5848,48.5296,nan
1781603,211.739,15072.0,DMfp,181.3886,26.5857,213.3589,79.7556,nan
1781947,277.843,21466.0,DMfp,198.7589,26.5956,28.4911,84.7108,nan
1781955,306.055,29479.0,DMfp,128.0401,26.5961,197.3957,32.8705,nan
1782012,226.882,21455.0,DMfp,247.3662,26.5987,45.4587,41.7750,nan
1782041,385.301,26871.0,DMfp,129.9489,26.6003,197.9633,34.5106,nan
1782199,340.251,24426.0,DMfp,154.2970,26.6039,204.7885,55.7334,nan
1782205,280.414,20654.0,DMfp,113.4023,26.6045,192.7005,20.4753,nan
1782237,191.337,16282.0,DMfp,252.3708,26.6059,46.9058,37.4414,nan
1782257,216.671,16240.0,DMfp,159.0465,26.6062,206.0733,59.9245,nan
1782334,86.417,4139.0,DMtf,171.2054,26.6071,209.5192,70.7002,nan
1782357,362.911,26712.0,DMfp,171.4198,26.6086,209.5801,70.8910,nan
1782397,418.601,27719.0,DMfp,127.9010,26.6092,197.3386,32.7548,nan
1782412,260.495,21702.0,DMfp,227.3410,26.6099,39.9797,59.3344,nan
1782472,269.03,16451.0,DMfp,252.3353,26.6122,46.9030,37.4738,nan
1782536,338.688,22633.0,DMfp,211.2895,26.6136,35.3482,73.5665,nan
1782560,97.409,6310.0,DMtf,120.9704,26.6147,195.1837,26.8477,nan
1782581,306.055,27361.0,DMfp,118.4556,26.6152,194.3732,24.7212,nan
1782646,276.567,20804.0,DMfp,248.8268,26.6172,45.8980,40.5116,nan
1782655,434.31,22887.0,DMfp,211.3305,26.6171,35.3738,73.5305,nan
1782716,236.483,19552.0,DMfp,196.6216,26.6185,25.1482,86.6058,nan
1782750,213.698,21137.0,DMfp,172.8511,26.6193,209.9897,72.1640,nan
1782928,191.337,11311.0,DMfp,216.1140,26.6249,36.8752,69.2809,nan
1782953,422.474,23027.0,DMfp,205.6390,26.6255,33.3148,78.5947,nan
1782975,159.882,11450.0,DMfp,167.2623,26.6260,208.3074,67.2019,nan
1783012,240.88,16441.0,DMfp,250.8334,26.6280,46.4872,38.7760,nan
1783035,276.567,20712.0,DMfp,124.3173,26.6278,196.2214,29.6968,nan
1783094,90.866,6667.0,DMsnIa,192.8978,26.6291,306.8476,89.4997,nan
1783106,387.079,21111.0,DMfp,248.8021,26.6304,45.9078,40.5361,nan
1783118,327.944,24761.0,DMfp,129.0895,26.6319,197.6700,33.7811,nan
1783157,458.987,27564.0,DMfp,127.3842,26.6317,197.1569,32.3185,nan
1783405,180.219,15939.0,DMfp,147.3584,26.6382,202.8501,49.6426,nan
1783490,458.987,23848.0,DMfp,194.5483,26.6399,15.3503,88.4165,nan
1783515,467.52,29884.0,DMfp,252.9249,26.6416,47.1106,36.9724,nan
1783536,154.099,10101.0,DMfp,253.9104,26.6419,47.3996,36.1226,nan
1783595,125.256,6288.0,DMfp,188.9190,26.6428,219.9019,86.4523,nan
1783625,165.12,17487.0,DMfp,172.1373,26.6442,209.6893,71.5323,nan
1783654,310.313,24930.0,DMfp,148.6399,26.6449,203.1886,50.7674,nan
1783677,394.276,26181.0,DMfp,239.6112,26.6452,43.3656,48.5489,nan
1783691,334.041,21835.0,DMfp,227.2566,26.6460,40.0269,59.4145,nan
1783763,97.23,7140.0,DMfp,175.0642,26.6477,210.6026,74.1345,nan
1783783,353.021,25901.0,DMfp,239.6894,26.6477,43.3906,48.4809,nan
1783853,403.46,24797.0,DMfp,113.9478,26.6504,192.8402,20.9474,nan
1783858,160.177,8020.0,DMtf,204.1750,26.6501,32.7935,79.9000,nan
1783927,281.709,21161.0,DMfp,248.5935,26.6522,45.8763,40.7224,nan
1783940,212.716,13884.0,DMfp,252.1003,26.6525,46.8839,37.6871,nan
1784088,145.144,13955.0,DMfp,145.0211,26.6565,202.1840,47.6004,nan
1784206,330.979,19094.0,DMfp,206.3373,26.6598,33.7699,77.9765,nan
1784310,369.658,27456.0,DMfp,130.1488,26.6633,197.9491,34.6998,nan
1784351,410.96,22790.0,DMfp,226.8285,26.6638,39.9462,59.7955,nan
1784379,236.483,16353.0,DMfp,144.6105,26.6647,202.0596,47.2432,nan
1784400,381.768,25606.0,DMfp,229.5162,26.6652,40.6713,57.4234,nan
1784519,356.287,24026.0,DMfp,149.6115,26.6683,203.4151,51.6245,nan
1784594,244.231,26538.0,DMfp,171.4239,26.6706,209.3929,70.9014,nan
1784599,294.985,26451.0,DMfp,171.4720,26.6708,209.4066,70.9442,nan
1784653,285.627,21075.0,DMfp,248.7210,26.6726,45.9386,40.6167,nan
1784700,297.715,16795.0,DMfp,226.9212,26.6737,39.9905,59.7150,nan
1785300,203.142,25705.0,DMfp,130.4544,26.6935,198.0042,34.9708,nan
1785424,227.929,15043.0,DMfp,189.0451,26.6961,219.3078,86.5716,nan
1785599,289.601,23984.0,DMfp,167.3257,26.7013,208.1323,67.2674,nan
1785652,314.63,21511.0,DMfp,214.6687,26.7031,36.6786,70.5730,nan
1785738,297.715,21563.0,DMfp,248.3232,26.7061,45.8687,40.9698,nan
1785740,286.946,25008.0,DMfp,238.9287,26.7055,43.2695,49.1583,nan
1785771,180.219,14363.0,DMfp,120.0331,26.7068,194.7868,26.0836,nan
1785836,222.741,14066.0,DMfp,182.4009,26.7091,213.1259,80.6679,nan
1786019,293.63,21773.0,DMfp,227.3354,26.7135,40.1790,59.3554,nan
1786141,500.956,25277.0,DMfp,135.6654,26.7167,199.4897,39.4731,nan
1786182,269.03,24144.0,DMfp,169.4793,26.7187,208.6894,69.1800,nan
1786229,367.959,21012.0,DMfp,145.2810,26.7202,202.1625,47.8407,nan
1786389,303.249,27083.0,DMfp,171.1032,26.7245,209.1365,70.6223,nan
1786671,364.586,25451.0,DMfp,129.7250,26.7343,197.7404,34.3549,nan
1786767,110.815,7243.0,DMtf,232.6491,26.7356,41.6322,54.6756,nan
1786795,390.661,23947.0,DMfp,243.8141,26.7368,44.6500,44.8974,nan
1786839,264.119,19374.0,DMfp,145.5103,26.7387,202.1977,48.0451,nan
1786953,162.855,9411.0,DMfp,228.5613,26.7423,40.5597,58.2778,nan
1787083,166.648,19865.0,DMfp,241.2531,26.7465,43.9615,47.1338,nan
1787106,277.843,21729.0,DMfp,237.6555,26.7467,42.9882,50.2816,nan
1787175,114.446,9485.0,DMtf,228.5799,26.7495,40.5781,58.2626,nan
1787183,62.604,4392.0,DMtf,145.0857,26.7494,202.0668,47.6761,nan
1787219,314.63,25906.0,DMfp,193.6584,26.7505,5.1726,89.1938,nan
1787483,300.469,27213.0,DMfp,177.4653,26.7599,210.9562,76.2805,nan
1787484,87.217,7700.0,DMtf,194.6661,26.7593,20.4392,88.3477,nan
1787627,357.932,18689.0,DMfp,208.7218,26.7642,35.0788,75.8645,nan
1787641,332.506,18571.0,DMfp,208.8316,26.7648,35.1168,75.7669,nan
1787671,197.606,10629.0,DMfp,213.1425,26.7657,36.4292,71.9352,nan
1787778,491.813,26982.0,DMfp,145.3695,26.7693,202.1148,47.9282,nan
1787903,297.715,19877.0,DMfp,208.4001,26.7731,35.0111,76.1515,nan
1787937,369.658,22718.0,DMfp,182.7132,26.7743,212.8631,80.9512,nan
1788539,321.959,24423.0,DMfp,204.7250,26.7925,33.8173,79.4226,nan
1788556,290.938,22569.0,DMfp,227.1101,26.7933,40.2747,59.5663,nan
1788677,385.301,16976.0,DMfp,227.2194,26.7980,40.3125,59.4704,nan
1788762,491.813,24936.0,DMfp,229.4588,26.8009,40.9049,57.4957,nan
1788970,306.055,26091.0,DMfp,170.9841,26.8085,208.8517,70.5255,nan
1789014,272.772,18424.0,DMfp,210.7578,26.8096,35.8816,74.0584,nan
1789145,62.316,7429.0,DMtf,356.2074,26.8144,105.0225,-33.7302,nan
1789151,442.385,28318.0,DMfp,234.6260,26.8142,42.2872,52.9518,nan
1789159,321.959,25454.0,DMfp,135.9984,26.8143,199.4616,39.7851,nan
1789278,407.193,26706.0,DMfp,130.2030,26.8188,197.7830,34.7885,nan
1789281,253.396,20507.0,DMfp,238.5245,26.8180,43.3298,49.5344,nan
1789379,113.92,6807.0,DMtf,164.3388,26.8219,207.0317,64.6355,nan
1789528,276.567,15753.0,DMfp,147.8048,26.8274,202.6827,50.0705,nan
1789565,454.779,26591.0,DMfp,192.5319,26.8285,258.6211,89.5816,nan
1789567,317.541,18469.0,DMfp,208.8354,26.8288,35.3773,75.7690,nan
1789763,436.315,28449.0,DMfp,243.4133,26.8352,44.6761,45.2680,nan
1789786,151.286,10737.0,DMfp,254.3122,26.8364,47.7488,35.8282,nan
1789791,137.341,15845.0,DMfp,150.5328,26.8367,203.3920,52.4640,nan
1789802,234.315,18844.0,DMfp,188.9095,26.8369,216.7663,86.4682,nan
1789973,285.627,21558.0,DMfp,147.0021,26.8423,202.4459,49.3707,nan
1790055,387.079,22607.0,DMfp,210.9048,26.8453,36.0533,73.9310,nan
1790091,267.793,20694.0,DMfp,238.5693,26.8460,43.3842,49.5006,nan
1790125,332.506,26848.0,DMfp,179.3883,26.8475,211.1978,77.9983,nan
1790136,385.301,24334.0,DMfp,136.5285,26.8477,199.5692,40.2522,nan
1790161,519.757,27651.0,DMfp,171.7706,26.8487,208.9462,71.2277,nan
1790194,531.863,28419.0,DMfp,126.9342,26.8495,196.7744,31.9959,nan
1790204,434.31,27866.0,DMfp,190.9117,26.8500,221.5975,88.2422,nan
1790343,338.688,25367.0,DMfp,195.3156,26.8537,26.3398,87.7943,nan
1790410,165.882,13596.0,DMfp,164.5725,26.8561,207.0135,64.8467,nan
1790422,371.364,25789.0,DMfp,229.5050,26.8570,41.0201,57.4638,nan
1790429,507.925,25819.0,DMfp,130.2200,26.8578,197.7422,34.8137,nan
1790537,240.88,15358.0,DMfp,129.5121,26.8621,197.5288,34.2072,nan
1790538,304.649,18645.0,DMfp,208.9152,26.8613,35.5327,75.7009,nan
1790634,240.88,19130.0,DMfp,210.4998,26.8640,36.0051,74.2925,nan
1790889,228.981,19349.0,DMfp,218.1183,26.8725,38.0997,67.5310,nan
1790890,245.358,27049.0,DMfp,229.3890,26.8727,41.0188,57.5685,nan
1790962,534.318,26438.0,DMfp,192.4785,26.8748,249.5965,89.5764,nan
1790984,232.167,16018.0,DMfp,252.1569,26.8755,47.1726,37.6952,nan
1791032,335.583,19407.0,DMfp,144.2989,26.8772,201.6693,47.0152,nan
1791065,237.575,26802.0,DMfp,240.9232,26.8780,44.0621,47.4490,nan
1791100,410.96,23923.0,DMfp,162.5319,26.8792,206.4325,63.0442,nan
1791390,132.373,10590.0,DMfp,167.7533,26.8885,207.7623,67.6681,nan
1791408,373.078,28030.0,DMfp,190.9053,26.8893,220.3039,88.2426,nan
1791539,369.658,23777.0,DMfp,128.8275,26.8939,197.2894,33.6289,nan
1791908,73.215,4895.0,DMtf,9.1233,26.9047,118.8210,-35.8477,nan
1792019,369.658,29266.0,DMfp,125.3127,26.9092,196.2165,30.6290,nan
1792022,129.599,9870.0,DMtf,236.4804,26.9092,42.9283,51.3421,nan
1792211,240.88,22685.0,DMfp,163.7280,26.9150,206.6599,64.1066,nan
1792212,380.014,26067.0,DMfp,239.7882,26.9145,43.8115,48.4480,nan
1792310,164.361,11756.0,DMfp,172.5599,26.9175,208.9426,71.9351,nan
1792348,103.419,9947.0,DMtf,74.1207,26.9191,175.5009,-10.0854,nan
1792388,440.352,26213.0,DMfp,239.7894,26.9194,43.8192,48.4479,nan
1792441,442.385,29180.0,DMfp,173.4822,26.9212,209.1768,72.7544,nan
1792547,186.123,13881.0,DMfp,192.7497,26.9248,277.2308,89.7742,nan
1792660,330.979,27157.0,DMfp,237.0462,26.9284,43.1070,50.8499,nan
1792915,158.416,11356.0,DMfp,166.9269,26.9365,207.4256,66.9412,nan
1793062,159.882,14824.0,DMfp,152.3151,26.9413,203.6858,54.0473,nan
1793641,163.606,10249.0,DMfp,143.0442,26.9594,201.2146,45.9379,nan
1793683,300.469,21281.0,DMfp,215.3225,26.9610,37.6182,70.0195,nan
1793698,266.563,24202.0,DMfp,181.8028,26.9613,211.3807,80.1542,nan
1793725,374.8,28818.0,DMfp,218.0490,26.9623,38.3156,67.6023,nan
1793756,327.944,21415.0,DMfp,233.5607,26.9633,42.2554,53.9134,nan
1793779,64.358,4851.0,DMtf,9.7335,26.9645,119.4953,-35.8238,nan
1793797,414.763,26511.0,DMfp,191.6730,26.9649,221.4525,88.9307,nan
1793819,444.427,25182.0,DMfp,239.1837,26.9656,43.7272,48.9864,nan
1794038,187.845,10314.0,DMfp,253.4628,26.9730,47.6660,36.5949,nan
1794228,173.221,10038.0,DMtf,229.0045,26.9792,41.1176,57.9235,nan
1794380,183.908,10043.0,DMtf,163.7118,26.9838,206.4994,64.1009,nan
1794430,385.301,26766.0,DMfp,173.3184,26.9854,208.9190,72.6146,nan
1794498,297.715,21364.0,DMfp,233.6213,26.9878,42.3119,53.8643,nan
1794604,308.887,20640.0,DMfp,213.5275,26.9915,37.2528,71.6148,nan
1794644,353.021,21452.0,DMfp,147.0589,26.9924,202.2346,49.4494,nan
1794645,446.478,25449.0,DMfp,194.9199,26.9920,29.1539,88.1601,nan
1794650,279.126,21293.0,DMfp,200.1774,26.9925,33.4057,83.4827,nan
1794759,307.468,25369.0,DMfp,158.3190,26.9965,205.1192,59.3402,nan
1794972,157.979,10920.0,DMtf,203.5509,27.0031,34.6184,80.4815,nan
1795147,224.802,15976.0,DMfp,172.2820,27.0088,208.5793,71.6967,nan
1795236,346.577,24497.0,DMfp,116.2053,27.0118,193.2285,22.9621,nan
1795252,254.566,23778.0,DMfp,174.1599,27.0129,209.0405,73.3641,nan
1795343,536.785,25707.0,DMfp,129.5220,27.0168,197.3517,34.2580,nan
1795420,236.483,27053.0,DMfp,125.3228,27.0182,196.0984,30.6695,nan
1795424,551.823,29284.0,DMfp,175.5976,27.0184,209.3868,74.6415,nan
1795515,320.479,27849.0,DMfp,128.3091,27.0211,196.9894,33.2203,nan
1795569,167.417,16394.0,DMfp,213.4070,27.0232,37.3227,71.7246,nan
1795626,258.107,17180.0,DMfp,149.1401,27.0256,202.7268,51.2771,nan
1795631,261.698,23203.0,DMfp,123.3882,27.0257,195.4991,29.0265,nan
1795920,157.253,10566.0,DMtf,35.2546,27.0344,146.4435,-31.7151,nan
1795980,359.584,25644.0,DMfp,229.5102,27.0386,41.3552,57.4872,nan
1796012,274.41,19435.0,DMsnIa,5.5155,27.0392,114.9053,-35.3743,nan
